A,B,mean(A),mean(B),diff,se,T,df,pval,hedges
Crossovers,Electric Vehicles,32187.03410147773,49358.91472868217,-17171.88062720444,1701.740154504439,-10.090777127019743,128.74466031654723,1.709743457922741e-14,-0.894277095280538
Crossovers,Hatchbacks,32187.03410147773,23699.7,8487.334101477729,257.6900754919137,32.93620868120728,1918.352345656191,0.0,0.9219223442955076
Crossovers,Hybrids,32187.03410147773,31495.35593220339,691.6781692743389,400.97737450498477,1.724980543174613,327.2218873000846,0.9240567702688558,0.10194390962577003
Crossovers,Luxury Vehicles,32187.03410147773,45239.515634771735,-13052.481533294005,290.198028842693,-44.97784352756349,3927.4807586797833,0.0,-0.9173548132965518
Crossovers,Minivans and Vans,32187.03410147773,34977.44089834515,-2790.406796867421,205.55817808214147,-13.574778794509301,1308.357109337344,1.8662849043948881e-13,-0.4866492221516532
Crossovers,Pickup Trucks,32187.03410147773,37064.17624309392,-4877.14214161619,153.9553493890479,-31.678939127289205,7794.050925772807,0.0,-0.6171607630509472
Crossovers,Plug-in Hybrids,32187.03410147773,45378.92857142857,-13191.894469950843,2071.981907471174,-6.366800029664049,41.160670988953925,1.209515936151373e-05,-0.9844722119190545
Crossovers,Sedans,32187.03410147773,24832.546765937645,7354.487335540085,129.43334835134942,56.82065270826635,18209.796699884497,0.0,0.8421214771705652
Crossovers,Sport Utilities,32187.03410147773,37790.17829181495,-5603.144190337218,159.75601824966586,-35.0731337180716,15471.272554940664,0.0,-0.5225112826807404
Crossovers,Sports Cars,32187.03410147773,25566.666666666668,6620.367434811062,639.9206439462017,10.345606908358526,5.211287154592684,0.002467010729564012,4.224558180678973
Crossovers,Wagons,32187.03410147773,28265.338983050846,3921.6951184268837,932.1940829260434,4.206951310093239,119.29152001901905,0.0043356610578262345,0.38960549087460417
Diesel Engines,Electric Vehicles,45779.65201465201,49358.91472868217,-3579.2627140301556,1801.673041809295,-1.9866327746324888,160.59107546194892,0.8031527422454132,-0.2118550726260356
Diesel Engines,Hatchbacks,45779.65201465201,23699.7,22079.95201465201,645.376147015517,34.2125318959474,365.39023237890507,1.9395596240201485e-13,2.253755307108178
Diesel Engines,Hybrids,45779.65201465201,31495.35593220339,14284.296082448622,714.7650320171496,19.984603950387285,473.2808234733006,4.8183679268731794e-14,1.6761051769833977
Diesel Engines,Luxury Vehicles,45779.65201465201,45239.515634771735,540.1363798802777,659.0304181703227,0.8195924876728261,397.7206699875283,0.9999641862077475,0.051666710390790474
Diesel Engines,Minivans and Vans,45779.65201465201,34977.44089834515,10802.211116306862,626.3867501041312,17.245273969334583,324.88578579697787,1.6076029396572267e-13,1.1995735187917427
Diesel Engines,Pickup Trucks,45779.65201465201,37064.17624309392,8715.475771558093,611.398761640118,14.2549777957977,295.6956580033456,0.0,0.8945186783245632
Diesel Engines,Plug-in Hybrids,45779.65201465201,45378.92857142857,400.72344322344,2154.812108054308,0.1859667679263572,48.09702597846642,0.9999999999998405,0.03074977391380335
Diesel Engines,Sedans,45779.65201465201,24832.546765937645,20947.105248714368,605.6890190477352,34.58392770872324,284.83779243642675,0.0,2.125912466089185
Diesel Engines,Sport Utilities,45779.65201465201,37790.17829181495,7989.473722837065,612.8851291200933,13.03584202525421,298.6005585066772,7.771561172376096e-14,0.801569220218503
Diesel Engines,Sports Cars,45779.65201465201,25566.666666666668,20212.985347985345,871.5529970564542,23.191917664504416,17.671977715781733,9.308109838457312e-13,9.545600753523663
Diesel Engines,Wagons,45779.65201465201,28265.338983050846,17514.313031601167,1104.1249949040612,15.862618011942576,218.4712013052273,0.0,1.7442239326471412
Electric Vehicles,Hatchbacks,49358.91472868217,23699.7,25659.214728682167,1716.260204510085,14.950655303463567,133.190589507602,0.0,1.372229969898161
Electric Vehicles,Hybrids,49358.91472868217,31495.35593220339,17863.558796478777,1743.5388637603928,10.245575345508152,141.69563340704735,0.0,1.079544181952961
Electric Vehicles,Luxury Vehicles,49358.91472868217,45239.515634771735,4119.399093910433,1721.4412015872501,2.3929943643222624,134.80719434172448,0.5244233299421628,0.2148503234419024
Electric Vehicles,Minivans and Vans,49358.91472868217,34977.44089834515,14381.473830337018,1709.2100746117842,8.414105465417121,131.01741126175324,6.242895089769718e-12,0.7946854251389402
Electric Vehicles,Pickup Trucks,49358.91472868217,37064.17624309392,12294.738485588248,1703.7743877002833,7.2161775492959555,129.3612480421989,4.212088233757072e-09,0.646440930979148
Electric Vehicles,Plug-in Hybrids,49358.91472868217,45378.92857142857,3979.9861572535956,2678.106409287326,1.4861194997523322,100.29172113342243,0.9754874673003092,0.26284383056738675
Electric Vehicles,Sedans,49358.91472868217,24832.546765937645,24526.367962744524,1701.7337941768133,14.41257618945551,128.74273384851332,0.0,1.278332799621431
Electric Vehicles,Sport Utilities,49358.91472868217,37790.17829181495,11568.73643686722,1704.3083347636832,6.787936314628963,129.52354635012856,3.8356021914154326e-08,0.6021470487924282
Electric Vehicles,Sports Cars,49358.91472868217,25566.666666666668,23792.2480620155,1813.4617021394447,13.119796262554882,111.13298341149975,0.0,5.448323624451741
Electric Vehicles,Wagons,49358.91472868217,28265.338983050846,21093.575745631322,1936.0089676497623,10.895391549367709,196.5659701084011,0.0,1.3836383344124894
Hatchbacks,Hybrids,23699.7,31495.35593220339,-7795.65593220339,458.70730427705035,-16.9948371423686,544.6625481268859,0.0,-1.0837643661062004
Hatchbacks,Luxury Vehicles,23699.7,45239.515634771735,-21539.815634771734,365.8475530550835,-58.8764786176624,4380.214695637581,5.33695310167559e-12,-1.8549813050795032
Hatchbacks,Minivans and Vans,23699.7,34977.44089834515,-11277.74089834515,303.1232434318705,-37.20513402621966,2313.8835761977175,0.0,-1.6050460715965644
Hatchbacks,Pickup Trucks,23699.7,37064.17624309392,-13364.476243093919,270.79842270166836,-49.352119963480064,2282.361741337845,0.0,-1.5261166343795085
Hatchbacks,Plug-in Hybrids,23699.7,45378.92857142857,-21679.22857142857,2083.923837624612,-10.403081043566315,42.117614508911295,3.3669400600899735e-11,-1.6271918722720455
Hatchbacks,Sedans,23699.7,24832.546765937645,-1132.8467659376438,257.64806965636166,-4.396876590026772,1916.3746539202975,0.0011055581486751898,-0.12408906192811868
Hatchbacks,Sport Utilities,23699.7,37790.17829181495,-14090.478291814947,274.1377783144731,-51.39925762311848,2427.932973697956,0.0,-1.4526770625402141
Hatchbacks,Sports Cars,23699.7,25566.666666666668,-1866.9666666666672,677.5898218544381,-2.7553050628138487,6.550541321136089,0.42016189942929294,-1.1265682441746028
Hatchbacks,Wagons,23699.7,28265.338983050846,-4565.638983050845,958.444231228158,-4.763593784899096,133.25850044278644,0.0004651058376341499,-0.4555697137187085
Hybrids,Luxury Vehicles,31495.35593220339,45239.515634771735,-13744.159702568344,477.72702658974066,-28.769901926380786,644.6814681728132,1.1468603844377867e-13,-1.750225942468505
Hybrids,Minivans and Vans,31495.35593220339,34977.44089834515,-3482.0849661417597,431.58125604170954,-8.068202493495775,431.77163119856516,6.005196340197472e-13,-0.5451767097485951
